Date,Time,I_DC,V_DC,LineSpeed,Power_Out,V_Out,PowerSetSpecPower,SpecificPower
06/09/2023,11:27:57,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:27:58,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:27:59,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:28:00,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:01,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:02,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:28:03,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:04,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:05,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:06,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:07,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:09,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:10,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:11,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:12,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:13,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:14,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:15,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:16,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:17,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:18,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:19,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:20,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:21,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:22,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:23,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:24,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:25,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:26,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:27,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:28,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:29,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:30,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:31,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:32,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:28:33,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:34,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:35,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:28:36,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:37,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:38,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:39,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:28:40,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:41,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:42,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:43,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:44,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:45,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:46,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:47,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:48,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:49,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:50,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:51,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:52,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:53,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:54,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:28:55,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:28:56,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:57,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:28:58,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:28:59,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:00,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:01,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:02,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:03,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:04,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:05,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:06,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:07,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:08,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:09,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:10,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:11,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:12,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:13,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:14,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:15,0.00,0.00,9.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:16,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:17,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:18,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:19,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:21,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:22,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:23,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:24,0.00,0.00,9.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:25,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:26,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:27,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:28,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:29,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:30,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:31,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:32,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:33,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:34,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:35,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:36,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:37,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:38,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:39,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:40,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:41,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:42,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:43,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:44,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:45,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:46,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:47,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:48,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:50,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:51,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:52,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:29:53,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:54,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:29:55,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:56,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:57,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:29:58,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:29:59,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:00,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:01,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:02,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:03,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:04,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:05,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:06,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:07,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:08,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:09,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:10,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:11,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:12,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:13,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:14,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:15,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:16,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:17,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:18,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:19,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:20,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:21,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:22,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:23,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:24,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:25,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:26,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:27,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:28,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:29,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:30,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:31,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:33,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:34,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:35,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:36,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:37,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:38,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:39,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:40,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:41,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:42,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:43,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:44,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:45,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:46,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:47,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:48,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:50,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:51,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:52,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:53,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:54,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:55,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:30:56,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:30:57,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,11:30:58,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:30:59,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:31:00,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:31:01,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:31:02,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:03,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:31:04,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:31:05,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:06,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:07,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:31:08,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:09,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:31:10,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:11,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:12,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:13,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,11:31:14,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:15,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:31:16,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:17,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,11:31:18,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:19,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:20,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,11:31:21,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,11:31:22,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:23,0.02,0.00,13.00,235.41,0.00,34.00,0.00
06/09/2023,11:31:24,0.01,0.00,13.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:25,0.02,0.00,13.50,234.35,0.00,34.00,0.00
06/09/2023,11:31:26,0.05,0.00,14.00,234.35,0.00,34.00,0.00
06/09/2023,11:31:27,25.04,363.27,6691.50,235.41,9097.61,34.00,6.44
06/09/2023,11:31:28,117.20,401.63,9457.00,234.35,47124.39,34.00,33.51
06/09/2023,11:31:29,118.02,402.43,9440.00,234.35,47493.34,34.00,33.78
06/09/2023,11:31:30,117.77,402.56,9490.50,235.41,47409.68,34.00,33.57
06/09/2023,11:31:31,118.52,399.85,9410.50,234.35,47392.18,34.00,33.70
06/09/2023,11:31:32,118.08,400.85,9445.50,234.35,47388.88,34.00,33.70
06/09/2023,11:31:33,119.22,399.06,9407.00,235.41,47519.59,34.00,33.64
06/09/2023,11:31:34,118.30,400.64,9443.00,234.35,47445.11,34.00,33.74
06/09/2023,11:31:35,118.75,397.35,9389.00,234.35,47184.03,34.00,33.56
06/09/2023,11:31:36,118.90,400.91,9455.50,235.41,47668.50,34.00,33.78
06/09/2023,11:31:37,118.93,397.26,9393.00,234.35,47211.36,34.00,33.56
06/09/2023,11:31:38,118.59,400.59,9442.00,234.35,47505.13,34.00,33.78
06/09/2023,11:31:39,119.41,396.87,9404.00,235.41,47356.21,34.00,33.53
06/09/2023,11:31:40,118.76,400.44,9443.00,234.35,47557.29,34.00,33.82
06/09/2023,11:31:41,118.97,395.52,9387.50,234.35,47056.14,34.00,33.47
06/09/2023,11:31:42,119.43,400.67,9450.00,235.41,47868.60,34.00,33.89
06/09/2023,11:31:43,118.97,394.46,9382.50,234.35,46927.34,34.00,33.37
06/09/2023,11:31:44,119.18,400.37,9435.50,234.35,47717.58,34.00,33.94
06/09/2023,11:31:46,119.52,394.38,9393.50,235.41,47134.54,34.00,33.37
06/09/2023,11:31:47,119.31,400.39,9428.50,234.35,47771.67,34.00,33.97
06/09/2023,11:31:48,119.12,393.21,9378.00,234.35,46840.75,34.00,33.31
06/09/2023,11:31:49,119.88,400.42,9437.50,235.41,48004.46,34.00,33.99
06/09/2023,11:31:50,118.94,396.95,9422.50,234.35,47212.29,34.00,33.59
06/09/2023,11:31:51,120.08,395.47,9388.50,235.41,47488.15,34.00,33.62
06/09/2023,11:31:52,119.38,398.22,9433.00,234.35,47539.16,34.00,33.81
06/09/2023,11:31:53,119.28,392.93,9375.50,234.35,46870.31,34.00,33.33
06/09/2023,11:31:54,119.60,398.99,9431.50,234.35,47720.04,34.00,33.94
06/09/2023,11:31:55,119.83,392.98,9383.00,235.41,47089.41,34.00,33.34
06/09/2023,11:31:56,119.80,398.96,9433.00,234.35,47814.29,34.00,34.01
06/09/2023,11:31:57,119.49,392.08,9374.00,234.35,46848.73,34.00,33.32
06/09/2023,11:31:58,120.44,399.04,9423.00,235.41,48060.82,34.00,34.03
06/09/2023,11:31:59,119.54,391.79,9372.50,234.35,46836.38,34.00,33.31
06/09/2023,11:32:00,120.04,398.44,9410.00,234.35,47826.79,34.00,34.01
06/09/2023,11:32:01,119.87,391.84,9373.50,235.41,46969.81,34.00,33.25
06/09/2023,11:32:02,120.35,398.26,9408.00,234.35,47932.09,34.00,34.09
06/09/2023,11:32:03,119.54,391.37,9369.00,234.35,46782.93,34.00,33.27
06/09/2023,11:32:04,120.79,398.49,9414.50,235.41,48132.53,34.00,34.08
06/09/2023,11:32:05,119.54,391.24,9378.50,234.35,46772.66,34.00,33.26
06/09/2023,11:32:06,120.55,397.05,9393.50,234.35,47864.60,34.00,34.04
06/09/2023,11:32:07,119.84,393.45,9398.50,235.41,47151.70,34.00,33.38
06/09/2023,11:32:08,120.75,395.26,9377.50,234.35,47725.86,34.00,33.94
06/09/2023,11:32:09,119.66,393.27,9388.00,234.35,47059.09,34.00,33.47
06/09/2023,11:32:10,121.03,394.76,9367.00,235.41,47703.10,34.00,33.77
06/09/2023,11:32:11,119.89,393.70,9391.00,234.35,47264.89,34.00,33.61
06/09/2023,11:32:12,120.49,393.00,9350.50,234.35,47352.98,34.00,33.68
06/09/2023,11:32:13,120.16,394.76,9398.00,235.41,47433.52,34.00,33.58
06/09/2023,11:32:14,120.56,391.87,9358.00,234.35,47243.09,34.00,33.56
06/09/2023,11:32:15,120.07,395.11,9397.50,234.35,47442.27,34.00,33.74
06/09/2023,11:32:16,120.67,390.94,9355.00,235.41,47173.61,34.00,33.40
06/09/2023,11:32:17,120.89,395.29,9376.50,234.35,47787.00,34.00,33.98
06/09/2023,11:32:18,119.83,391.95,9382.00,234.35,46966.46,34.00,33.40
06/09/2023,11:32:19,120.94,393.88,9360.50,234.35,47635.65,34.00,33.88
06/09/2023,11:32:20,120.38,392.21,9399.50,235.41,47213.38,34.00,33.43
06/09/2023,11:32:21,120.90,393.68,9363.50,234.35,47594.93,34.00,33.80
06/09/2023,11:32:22,120.12,393.68,9398.00,234.35,47287.27,34.00,33.63
06/09/2023,11:32:23,121.21,391.87,9354.00,235.41,47498.29,34.00,33.63
06/09/2023,11:32:24,120.23,393.37,9392.00,234.35,47295.65,34.00,33.64
06/09/2023,11:32:25,120.54,389.95,9338.00,234.35,47005.76,34.00,33.43
06/09/2023,11:32:26,121.08,396.11,9406.50,235.41,47959.96,34.00,33.96
06/09/2023,11:32:27,120.51,389.15,9335.00,234.35,46895.48,34.00,33.35
06/09/2023,11:32:28,120.89,395.57,9387.00,234.35,47820.47,34.00,34.01
06/09/2023,11:32:29,120.69,388.84,9352.00,235.41,46937.78,34.00,33.23
06/09/2023,11:32:30,121.14,395.52,9369.00,234.35,47914.73,34.00,34.08
06/09/2023,11:32:31,120.17,390.21,9363.50,234.35,46928.40,34.00,33.37
06/09/2023,11:32:32,121.77,394.25,9365.50,235.41,48009.02,34.00,33.99
06/09/2023,11:32:33,120.30,391.03,9374.00,234.35,47041.96,34.00,33.45
06/09/2023,11:32:34,121.29,393.01,9351.00,234.35,47667.76,34.00,33.90
06/09/2023,11:32:35,120.90,392.51,9393.50,235.41,47456.00,34.00,33.60
06/09/2023,11:32:36,121.16,390.94,9339.00,234.35,47365.97,34.00,33.69
06/09/2023,11:32:37,120.51,392.20,9377.00,234.35,47262.50,34.00,33.61
06/09/2023,11:32:38,121.76,391.48,9344.50,235.41,47612.66,34.00,33.71
06/09/2023,11:32:39,120.63,392.48,9371.00,234.35,47344.14,34.00,33.67
06/09/2023,11:32:40,121.23,390.60,9330.50,234.35,47352.79,34.00,33.68
06/09/2023,11:32:41,121.16,393.57,9394.00,235.41,47686.51,34.00,33.76
06/09/2023,11:32:42,121.14,389.33,9328.50,234.35,47162.17,34.00,33.54
06/09/2023,11:32:43,120.85,393.40,9388.50,234.35,47575.86,34.00,33.83
06/09/2023,11:32:44,120.80,388.99,9362.00,234.35,46991.25,34.00,33.42
06/09/2023,11:32:45,121.64,393.39,9350.50,234.35,47849.82,34.00,34.03
06/09/2023,11:32:46,120.85,389.12,9346.00,235.41,47045.23,34.00,33.31
06/09/2023,11:32:47,121.64,393.58,9360.50,234.35,47876.45,34.00,34.05
06/09/2023,11:32:48,120.54,388.81,9349.00,234.35,46868.33,34.00,33.33
06/09/2023,11:32:49,121.72,393.31,9354.50,235.41,47874.07,34.00,33.89
06/09/2023,11:32:50,121.04,390.86,9384.00,234.35,47310.85,34.00,33.65
06/09/2023,11:32:51,121.40,389.89,9331.50,234.35,47330.80,34.00,33.66
06/09/2023,11:32:52,120.96,391.92,9378.50,235.41,47404.96,34.00,33.56
06/09/2023,11:32:53,121.85,389.14,9334.50,234.35,47417.25,34.00,33.72
06/09/2023,11:32:54,120.94,392.35,9372.50,234.35,47450.50,34.00,33.75
06/09/2023,11:33:23,121.05,387.88,9355.00,234.35,46952.90,34.00,33.39
06/09/2023,11:33:24,122.49,390.86,9337.50,235.41,47876.50,34.00,33.90
06/09/2023,11:33:25,121.22,388.89,9363.50,234.35,47142.66,34.00,33.53
06/09/2023,11:33:26,122.05,389.95,9326.50,234.35,47592.66,34.00,33.85
06/09/2023,11:33:27,121.66,390.21,9375.00,235.41,47544.14,34.00,33.66
06/09/2023,11:33:28,122.00,388.32,9316.50,234.35,47377.03,34.00,33.69
06/09/2023,11:33:29,121.30,390.47,9361.50,234.35,47365.25,34.00,33.68
06/09/2023,11:33:30,122.19,387.02,9318.00,235.41,47288.07,34.00,33.48
06/09/2023,11:33:31,121.64,391.76,9363.50,234.35,47651.72,34.00,33.92
06/09/2023,11:33:32,121.55,385.52,9306.50,234.35,46859.51,34.00,33.33
06/09/2023,11:33:33,122.20,392.65,9370.50,235.41,48018.11,34.00,34.00
06/09/2023,11:33:34,121.58,385.31,9310.00,234.35,46844.93,34.00,33.31
06/09/2023,11:33:35,121.93,392.52,9356.00,234.35,47861.28,34.00,34.04
06/09/2023,11:33:36,121.82,385.65,9324.00,235.41,46981.39,34.00,33.26
06/09/2023,11:33:37,121.99,392.69,9359.50,234.35,47903.88,34.00,34.07
06/09/2023,11:33:38,121.45,385.47,9317.50,234.35,46817.31,34.00,33.30
06/09/2023,11:33:39,122.47,392.74,9361.50,235.41,48096.48,34.00,34.05
06/09/2023,11:33:40,121.35,385.47,9321.00,234.35,46775.47,34.00,33.27
06/09/2023,11:33:41,122.19,391.81,9340.50,234.35,47854.62,34.00,34.03
06/09/2023,11:33:42,121.65,386.32,9337.50,235.41,46995.65,34.00,33.27
06/09/2023,11:33:43,121.88,386.21,9305.50,234.35,47071.20,34.00,33.48
06/09/2023,11:33:44,121.73,391.64,9363.50,234.35,47674.70,34.00,33.90
06/09/2023,11:33:45,122.17,386.04,9316.50,235.41,47163.09,34.00,33.39
06/09/2023,11:33:46,121.74,391.78,9360.50,234.35,47696.23,34.00,33.92
06/09/2023,11:33:47,121.67,385.39,9302.50,234.35,46891.08,34.00,33.34
06/09/2023,11:33:48,122.36,392.13,9373.00,235.41,47981.03,34.00,33.97
06/09/2023,11:33:49,121.60,385.08,9307.00,234.35,46825.57,34.00,33.30
06/09/2023,11:33:50,121.97,392.10,9356.50,234.35,47823.84,34.00,34.01
06/09/2023,11:33:51,122.08,385.31,9325.00,235.41,47040.09,34.00,33.30
06/09/2023,11:33:52,122.04,392.28,9359.50,234.35,47874.07,34.00,34.05
06/09/2023,11:33:53,121.63,384.82,9314.00,234.35,46805.02,34.00,33.29
06/09/2023,11:33:54,122.64,392.41,9363.00,235.41,48125.64,34.00,34.07
06/09/2023,11:33:55,121.40,385.60,9326.00,234.35,46810.82,34.00,33.29
06/09/2023,11:33:56,122.42,390.75,9332.00,234.35,47837.09,34.00,34.02
06/09/2023,11:33:57,121.87,386.50,9345.00,235.41,47101.34,34.00,33.35
06/09/2023,11:33:58,122.42,390.33,9328.50,234.35,47785.25,34.00,33.98
06/09/2023,11:33:59,121.28,386.79,9339.50,234.35,46910.37,34.00,33.36
06/09/2023,11:34:00,122.76,389.43,9328.50,235.41,47808.02,34.00,33.85
06/09/2023,11:34:01,121.34,387.48,9343.00,234.35,47026.97,34.00,33.44
06/09/2023,11:34:02,122.20,388.97,9318.00,234.35,47532.50,34.00,33.80
